channel1,,,,,,,,channel 2,,,,,,,,channel 3,,,,,,,,channel 4,,,,,,,,channel 5,,,,,,,,channel 6,,,,,,,,channel 7,,,,,,,,channel 8,,,,,,,,,,,,,,
mx_peak,mean,peak_ratio,median,integral,mean moobility,mean_complexity,activity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,mx_peak,mean,peak_ratio,median,integral,activity,mean_mobility,mean_complexity,Gesture,1,2,3,4,5,6
0.939086675,0.182887881,1,1.373609776,1.791530943,0.827895713,0.980761099,0.042606984,0.209650341,0.068865267,0.219852816,0.767601605,0.674586243,1.11511534,1.040368512,0.002358518,0.503863963,0.127007061,0.312456867,1.290428467,1.244033643,1.24054972,0.915872117,0.006413094,0.479645249,0.162363224,0.40615824,2.165870258,1.590496773,1.038724778,1.105451952,0.016362202,0.327268606,0.037588963,0.04704224,0.236110198,0.368161242,0.779753068,0.847869877,0.003071457,0.464593653,0.141693604,0.463188392,1.32922777,1.387911472,1.037230313,1.082238671,0.009605635,0.194455468,0.056963831,0.206473314,0.528492909,0.557972749,1.053281574,1.01757249,0.001655179,0.166175183,0.039335847,0.175011923,0.308659017,0.385306935,0.907449493,1.009865283,0.001267019,5,0,0,0,0,1,0
0.845184864,0.12223679,0.940198259,0.662470244,0.958437865,0.759683024,1.008689213,0.02800816,0.228971792,0.053400969,0.153429774,0.382020337,0.418674069,0.990150364,1.069859559,0.001842786,0.385314534,0.119833,0.245014583,1.049262565,0.939521851,1.330134024,0.998848744,0.004222684,0.638918389,0.085334865,0.179813544,0.516752134,0.669062681,0.867490558,1.014968253,0.009558888,0.473817479,0.078579356,0.233262317,0.616937771,0.616100988,0.979091872,0.927784607,0.005040287,0.662079484,0.238051123,0.638659172,2.036586016,1.866405124,1.136634865,1.022654578,0.019288248,0.499399209,0.09844054,0.430883905,0.791459888,0.771844795,1.002386153,1.015930131,0.007298818,0.847573385,0.224454778,1,1.944511046,1.759952626,0.934429139,0.941264916,0.038798417,6,0,0,0,0,0,1
0.080145998,0.015487128,0.033743519,0.349766254,0.345816965,1.386956048,0.863986818,6.00E-05,0.069635789,0.023037945,0.092103299,0.543879333,0.514633632,1.185713417,1.003625923,7.61E-05,0.350349048,0.196463299,1,4.695743624,4.390160422,1.425837813,0.933708472,0.003134275,0.214810894,0.050270775,0.233107513,1.00835825,1.123228146,0.685631721,0.783103974,0.001528019,0.065238746,0.013959578,0.043193183,0.287213323,0.311733422,0.893150385,0.797565001,7.78E-05,0.110639367,0.01835384,0.074580923,0.347718458,0.409880973,0.836885718,1.269492241,0.000322949,0.214365568,0.020180055,0.024434923,0.336696189,0.45035774,0.71792857,1.24940669,0.000985633,0.10662833,0.0203382,0.053109142,0.430624569,0.4541887,0.867896329,1.099110881,0.00022634,1,1,0,0,0,0,0
0.902003307,0.208526741,0.508132131,1.126838096,1.089948822,1.026274724,0.954899981,0.028602279,0.349813101,0.129069495,0.188836108,0.739099121,0.674623726,0.990441985,1.001213192,0.00659337,0.803387802,0.311624741,0.345159464,1.523994379,1.62856992,1.373161558,1.053017522,0.020223859,0.674331684,0.178306633,0.244645362,0.892836544,0.93177486,0.945407195,0.967250263,0.020006783,0.382813055,0.119502785,0.148953352,0.598861621,0.624583432,0.98278454,1.018408509,0.007922618,0.537084136,0.150720617,0.342084299,0.78683901,0.787736794,0.859776908,1.064659594,0.015615473,1,0.293224085,1,1.703125102,1.532406938,0.848163998,1.008839214,0.060102456,0.654693943,0.139745888,0.550721369,0.628406128,0.730355508,0.973989093,0.931711726,0.014034519,2,0,1,0,0,0,0
0.905943947,0.274895137,1,1.590540879,1.564645762,0.861518907,1.022530094,0.056935059,0.905516238,0.269314419,0.355207217,1.671713207,1.532862641,0.8990098,0.984439641,0.04826796,0.898461628,0.315245574,0.551773843,1.6786667,1.79411553,1.203948094,0.991167948,0.025649965,0.217570091,0.066559682,0.113945904,0.372482592,0.378819552,1.335942144,0.981376081,0.001128321,0.323625594,0.078723339,0.155382178,0.428842038,0.448064023,0.891669251,1.013584603,0.004124139,0.443369737,0.129417009,0.246922731,0.801059196,0.736607047,0.88610558,1.044026072,0.011408244,0.341295971,0.09550019,0.195966466,0.55945133,0.543555096,0.979465134,1.00720137,0.006077601,0.604049171,0.175927457,0.34977064,0.897244058,1.001330349,0.94234109,0.955674192,0.026176152,3,0,0,1,0,0,0
0.240914066,0.06621863,0.101095254,0.341302035,0.386107392,0.859634758,1.029341616,0.002900444,0.269992457,0.06185207,0.094986554,0.305082128,0.360632145,0.9945872,0.932266809,0.001895353,0.686575972,0.298423428,0.559591883,1.671499466,1.739802305,1.547141211,0.960266371,0.015230891,0.938640584,0.237670719,0.287115436,1.351280517,1.385790127,0.907088764,1.009598481,0.037079677,1,0.262734397,1,1.627059966,1.531992819,0.844329876,1.050723821,0.049270047,0.766322516,0.271531341,0.426735477,1.780824159,1.583241746,0.904616662,1.06842184,0.043356867,0.423390178,0.110424597,0.124048064,0.610142788,0.643874087,0.931622277,0.8884378,0.008897812,0.215349007,0.063208377,0.101927669,0.31280894,0.368559379,1.010979252,1.060943264,0.002368351,4,0,0,0,1,0,0
0.591898137,0.176068582,0.536202529,0.964859376,0.99320032,0.814733494,0.927698138,0.019367548,0.792167311,0.238149699,1,1.449022749,1.343406538,0.837269685,0.999315595,0.031771273,0.602545775,0.304966234,0.529927068,1.755801622,1.720149792,1.508681803,0.972807067,0.010313727,0.51963435,0.172390847,0.186218447,0.873437952,0.972432317,0.980096811,0.918793123,0.013188339,0.633431931,0.208269727,0.293258457,1.125246992,1.174855176,0.843535461,1.09693446,0.026603951,0.414846462,0.164732379,0.166785001,0.989327035,0.929174186,1.090790305,1.109152711,0.007821517,0.218916313,0.083953513,0.133271159,0.48161062,0.473570835,0.987059495,1.06386324,0.0025131,0.185693321,0.069708066,0.059115706,0.360693654,0.393210837,0.937832947,0.911435667,0.002070153,5,0,0,0,0,1,0
0.815313752,0.196468595,0.630333379,1.103886946,1.086486525,0.823761415,0.975154241,0.026676311,0.270818641,0.100658822,0.193660633,0.511794615,0.556624826,1.015282927,0.909114433,0.003646626,0.505354629,0.271918777,0.444894659,1.468004511,1.503456341,1.622282616,1.003974079,0.007650803,0.198096107,0.089990565,0.076366137,0.459727123,0.497618134,1.387736709,1.056539455,0.001121166,0.289248214,0.103649543,0.154442876,0.547030699,0.573171654,0.850415929,1.051741049,0.005569533,1,0.298722234,1,1.6591543,1.651939349,0.735145723,1.007430602,0.059100357,0.395495377,0.133693972,0.302587938,0.716918084,0.739328871,0.78819182,0.948819969,0.011531112,0.685387608,0.251601753,0.594624257,1.533483723,1.391374298,0.77718286,1.047226172,0.038740534,6,0,0,0,0,0,1
0.045371483,0.020114299,0.160200862,0.43480829,0.401810334,1.172196508,1.135416972,6.06E-05,0.280478468,0.11816899,1,2.323523148,2.360658226,0.914039375,0.955385816,0.003370164,0.150677076,0.075758111,0.389770577,1.695987625,1.513471817,1.076895533,1.056055186,0.000800044,0.163127063,0.053767659,0.232407453,1.066928686,1.073754133,0.948238369,1.07868318,0.000650232,0.236054319,0.054937163,0.238693825,1.024898773,1.096930974,0.71101181,0.992278875,0.00165751,0.055527751,0.026393267,0.082075166,0.516058155,0.527021665,1.34648936,1.019649153,8.15E-05,0.27782354,0.034795344,0.147198021,0.579337416,0.694067597,0.598894238,0.71454632,0.001715921,0.037197541,0.01663903,0.094909452,0.358457908,0.332285253,1.232234806,1.047984497,3.48E-05,1,1,0,0,0,0,0
0.09833911,0.035404124,0.126005189,0.349074967,0.364842861,1.228928669,0.981282072,0.000181916,0.289488041,0.119471008,0.34200002,1.285000326,1.231034739,1.260414195,1.055579794,0.001589302,0.208243686,0.08994815,0.384917895,0.95653834,0.926870626,1.173347323,1.01496631,0.001213923,0.181893876,0.073843144,0.263799789,0.703439091,0.760972854,1.054036805,1.06068555,0.001098826,0.340810793,0.081056506,0.165086389,0.774796062,0.835313868,0.875404001,1.011882382,0.002220897,0.41368767,0.135763185,0.548229373,1.424738943,1.398874284,0.813960423,1.011215393,0.007911272,0.516450819,0.17495449,1,1.871623928,1.802870647,0.736387386,0.972002258,0.015810577,0.17738306,0.065910853,0.300608654,0.634788343,0.67922012,0.857521198,0.892386242,0.001663519,2,0,1,0,0,0,0
0.17064134,0.07219608,0.080495305,0.782558906,0.745836067,1.048259258,1.100726266,0.001081158,0.260935307,0.123094083,0.137472341,1.341193905,1.271579421,1.301918188,1.052711608,0.001848283,0.242202445,0.065438561,0.051455711,0.714933555,0.67596041,1.124507578,1.052128292,0.000938113,0.117447978,0.034008123,0.015949228,0.339023217,0.351272479,1.105089353,0.917674013,0.000271138,0.165534492,0.046964771,0.063600196,0.500309216,0.485116163,0.886600868,0.933234813,0.000832789,0.158699447,0.061447912,0.172221135,0.606563007,0.634756523,0.937145866,0.976223891,0.001088074,0.868004713,0.208231294,1,2.005048143,2.151216665,0.750263908,0.890882495,0.026284344,0.500805989,0.163029634,0.254753387,1.710370052,1.684262274,0.846214982,1.076418623,0.009974324,3,0,0,1,0,0,0
0.144775693,0.050858043,0.05545279,0.23839836,0.26412527,1.106039832,0.946162445,0.000629787,0.453726831,0.191179142,0.212766516,0.957090517,0.992869047,1.240028091,0.980898902,0.006531568,0.569737194,0.192701298,0.370922255,0.845787091,1.000767446,0.848391461,1.047618181,0.012811536,1,0.40379117,1,2.179289908,2.097186281,0.883369577,1.059296592,0.050097976,0.729613041,0.347738294,0.447409881,1.986962805,1.80605525,1.066675319,1.089937169,0.026508036,0.561154571,0.208214013,0.25753771,1.074481918,1.081366904,0.999060583,1.077171403,0.014011337,0.315374484,0.095370024,0.124887566,0.485065453,0.495321158,0.925586561,0.936566513,0.003583216,0.17380467,0.050505685,0.072399217,0.232923948,0.262308644,0.930848577,0.862348796,0.000993937,4,0,0,0,1,0,0
0.284572036,0.096989943,0.437897625,0.840539875,0.866632268,0.841763777,0.995553863,0.003703769,0.456029442,0.1751843,0.222367463,1.60798018,1.565160129,1.061410092,0.999239486,0.006405411,0.368141653,0.119308597,0.273976587,1.064651537,1.065964945,1.080515696,0.963550382,0.002931313,0.548421553,0.174211168,1,1.502930987,1.556651649,0.928708354,1.005946896,0.010092335,0.458410888,0.143582086,0.489699163,1.297908182,1.282943517,1.022827536,1.032711474,0.005463591,0.222197291,0.082872778,0.353930309,0.735185643,0.740473265,0.998318854,0.952717056,0.001721044,0.146275283,0.055933042,0.075762072,0.513522105,0.499761957,1.009950602,0.943238044,0.000700666,0.140386265,0.047274952,0.169234235,0.43728149,0.422412269,1.056505088,1.107042799,0.000561325,5,0,0,0,0,1,0
0.173951309,0.072413735,0.160729325,0.577613155,0.542121652,0.968559481,1.0881694,0.001389786,0.279410996,0.129368908,0.136544329,0.999825101,0.968391518,1.252335614,1.10447565,0.002529306,0.214397342,0.077244468,0.106905689,0.583595042,0.57823756,1.2875309,1.101246119,0.000803356,0.342613647,0.108587355,0.114768038,0.730517467,0.812900479,1.009038545,0.97449858,0.003314909,0.415987541,0.1927086,0.343963394,1.495913557,1.442771402,0.964116143,1.061351949,0.009853378,0.346584911,0.134541618,0.223562163,1.072225833,1.007272673,0.976218437,0.898835646,0.004597849,0.761004838,0.1857103,1,1.250378225,1.390393753,0.676305372,0.934265113,0.020318805,0.599342645,0.168012503,0.527202752,1.289931619,1.257910962,0.865895508,0.837157543,0.012859801,6,0,0,0,0,0,1
0.022388647,0.009414363,0.131015297,0.687984529,0.662849751,0.987840518,1.015950371,1.36E-05,0.023645712,0.010827108,0.251997557,0.786285173,0.762251795,1.088724796,1.179309524,1.48E-05,0.039805292,0.021400981,0.354340244,1.517344159,1.506483711,1.0088561,1.00714236,6.20E-05,0.054729713,0.02450372,0.325180374,1.666350365,1.72466597,0.789307903,0.866470299,0.000165455,0.021517987,0.012436579,0.121460913,0.945335943,0.875311598,1.16543567,0.927338273,1.38E-05,0.066474617,0.015432562,1,0.948825853,1.086178575,0.858547125,0.927871052,0.000118792,0.025297951,0.010975505,0.106330377,0.798484871,0.7724847,1.037811041,1.002820085,1.97E-05,0.020879554,0.008663088,0.135050574,0.649389108,0.6097739,1.063476847,1.073098036,1.07E-05,1,1,0,0,0,0,0
0.68363128,0.260441092,0.355400607,1.029428238,0.976959809,0.959625196,0.971342695,0.026709606,0.62195079,0.216465977,0.349131329,0.782035724,0.811996239,0.998331533,0.912269679,0.016927071,0.626898845,0.185364756,0.409845813,0.634042589,0.695309481,0.971622276,1.03382428,0.014228377,0.7500693,0.301349214,0.323327736,1.159792685,1.130363689,1.051704706,0.983731838,0.029554423,0.763148052,0.312365794,0.295926611,1.126009515,1.171714263,1.063765259,0.955478665,0.028640593,0.557605775,0.229385756,0.313873995,0.837017253,0.860403405,1.182416859,1.077946909,0.010794072,1,0.422082771,1,1.717636444,1.583304043,0.909886642,1.066754356,0.069299472,0.690819551,0.205256236,0.424658777,0.714037552,0.769949071,0.862647529,0.998651577,0.020400607,2,0,1,0,0,0,0
0.413965657,0.098377317,0.471204386,1.071620504,0.97578234,0.952901193,0.993410477,0.006739379,0.398630537,0.100194605,0.092786827,0.9885511,0.993790044,0.945618232,1.138789685,0.006329077,0.139874252,0.051164379,0.153066645,0.481972021,0.507454163,1.186091435,1.047191016,0.000787737,0.283132204,0.041021821,0.135217994,0.267216202,0.406885489,0.789344275,0.874486307,0.002370594,0.337032441,0.088415939,0.408305119,0.95707303,0.876941742,1.050259397,1.024890805,0.003826336,0.284887629,0.105725726,0.325824411,0.97631907,1.048448417,1.209455091,0.911459071,0.003146011,0.343541672,0.104662739,0.503062015,1.005729635,1.038118106,0.989772881,1.081216753,0.005684264,0.681725021,0.217018524,1,2.251518438,2.152579699,0.876557496,0.928555886,0.033727451,3,0,0,1,0,0,0
0.279445673,0.081393618,0.125119783,0.393731632,0.409825489,1.01274577,0.976410309,0.00264816,0.36563897,0.056014172,0.131185277,0.131617747,0.282034008,0.976388105,0.849618885,0.00501985,0.576600214,0.211966904,0.335904122,1.062782793,1.067282199,0.905491154,1.12471526,0.024349644,1,0.2378147,1,1.296920155,1.197448714,0.940026395,0.989998865,0.031601791,0.964090866,0.403272113,0.888684233,2.270270559,2.030560447,0.908517908,1.006940809,0.069252365,0.806046751,0.287927278,0.416431227,1.360081679,1.44967879,1.126574215,1.010659167,0.022401873,0.684245598,0.181666437,0.68359679,0.831454517,0.914712313,1.00152386,1.026673883,0.013095532,0.314934741,0.128787095,0.253120721,0.653140918,0.64845804,1.128732593,1.014982821,0.005086183,4,0,0,0,1,0,0
1,0.182268949,0.405032271,1.014934941,1.029602776,0.942905037,0.949436081,0.027406997,1,0.090323178,0.039488369,0.223255457,0.510004408,0.816347245,0.739462567,0.029187639,1,0.229292776,1,1.221848203,1.295552142,0.958682409,1.013109019,0.044420447,0.592226717,0.212123533,0.435019108,1.509893419,1.198557291,1.092357012,1.02402139,0.024160076,0.941041126,0.296207931,0.527156927,1.963800982,1.673564185,1.019450085,1.109298777,0.046994531,0.526122112,0.173831338,0.297752474,0.957957761,0.981976053,1.227291363,1.034950293,0.010154197,0.48326521,0.103423085,0.239308583,0.581672627,0.58414978,1.108963824,1.145071494,0.005877207,0.982752224,0.128617755,0.201179644,0.526636612,0.726593365,0.834003025,0.984650379,0.024665189,5,0,0,0,0,1,0
0.877211596,0.112245022,0.814673629,0.520491478,0.769587441,0.819497861,0.953098013,0.024451562,0.443225276,0.049690957,0.215056188,0.22363472,0.34063022,0.920037294,0.921546497,0.003764544,0.380389104,0.069268991,0.306163588,0.383622414,0.475005802,1.003922596,1.000793786,0.003949075,0.2554131,0.063730308,0.220073238,0.41310542,0.437041011,1.132779178,1.01349456,0.003269292,0.824619165,0.227812058,0.435063614,1.819172115,1.562426365,1.033836827,1.004303424,0.041848356,1,0.247795531,1,1.678844285,1.699378902,1.028390839,0.959493701,0.045114966,0.672011455,0.136264979,0.415585335,0.802566784,0.934382957,1.040144797,1.104284607,0.016513251,1,0.259762174,0.855101906,2.158562784,1.781547302,1.021390608,1.042985412,0.059435515,6,0,0,0,0,0,1
0.021303534,0.011246882,0.095202956,0.517688012,0.485518929,1.147368412,0.987808609,1.35E-05,0.059586336,0.02868838,0.396219643,1.253731642,1.238453547,0.875847746,1.076797628,0.000152158,0.146134515,0.060340467,1,2.536758623,2.604713898,0.942390606,1.012003034,0.000806057,0.064162521,0.028975938,0.439064791,1.274399768,1.250814956,0.873052201,1.070909831,0.000170432,0.021847899,0.010228464,0.075724605,0.45111039,0.44159877,0.919927673,0.900058259,1.63E-05,0.029019833,0.013255459,0.094402184,0.563654733,0.572290585,1.053549088,0.918228424,2.84E-05,0.041662395,0.019473078,0.084751753,0.817010385,0.840652982,0.917768584,0.97420014,5.74E-05,0.024551565,0.013109795,0.114561195,0.585646446,0.565956333,1.270095689,1.059994075,1.45E-05,1,1,0,0,0,0,0
0.255852026,0.077173139,0.273087334,0.657376207,0.651586831,0.919382631,1.039734857,0.003701925,0.196856517,0.059527863,0.151904956,0.502154253,0.502521867,1.132689054,0.962116524,0.001218938,0.491068962,0.171561588,0.436778216,1.44636944,1.448277998,1.04888671,1.01939098,0.010652595,0.498483644,0.168081495,0.345292012,1.320194175,1.41905295,0.929064623,0.90626051,0.016159517,0.218454124,0.064892764,0.101900692,0.545500445,0.547808986,1.046449548,0.999978508,0.002089634,0.260121701,0.101547536,0.102442887,0.864089874,0.857210453,1.07204645,1.066066864,0.004698586,0.722673564,0.207399385,1,1.815758352,1.751080231,0.891470281,1.017561393,0.027198731,0.322654016,0.097412259,0.443651659,0.848557254,0.822460683,0.960010704,0.988890364,0.005096056,2,0,1,0,0,0,0
0.550398586,0.094988708,0.541828265,0.971480002,0.958447673,0.779566854,0.985972326,0.009252493,1,0.211573499,1,2.346109092,2.134780534,0.823847059,1.072706492,0.037962771,0.334809474,0.105480583,0.20860856,1.162087536,1.064228798,1.386206647,0.963534174,0.002246942,0.103270019,0.038449651,0.051338296,0.426474228,0.387933291,1.509379305,1.016141806,0.000273663,0.10337608,0.025626598,0.042817723,0.255867822,0.25855297,0.982184439,1.023915949,0.000321659,0.242688299,0.062633455,0.085226838,0.603092415,0.631957324,0.831486122,0.975201655,0.003226257,0.576451556,0.136765854,0.34362197,1.311344185,1.379965238,0.879200488,0.999212286,0.015109269,0.558159277,0.117356742,0.306342765,0.92354472,1.184134173,0.808129086,0.963315313,0.014251147,3,0,0,1,0,0,0
0.096212527,0.028674798,0.071507466,0.189333479,0.221495226,1.035987033,0.968832206,0.000436223,0.265902134,0.065364442,0.141225667,0.445030649,0.504966435,1.006820614,0.978174893,0.001849006,0.494786005,0.151992353,0.328311307,1.29348434,1.174197365,1.294373656,0.981990955,0.006397372,0.606043693,0.163131634,0.521385412,1.208646365,1.260332794,0.985154572,0.990832282,0.017425714,0.652620739,0.216107448,0.499241833,1.746893192,1.669686393,0.885855767,0.934410252,0.03373519,1,0.24522133,1,2.028926375,1.894626797,0.914195008,0.981801495,0.045600343,0.495612687,0.119360274,0.373607436,0.78469384,0.922183305,0.902565661,1.091158897,0.012691238,0.1610236,0.045629235,0.110963704,0.30299176,0.352511685,0.97504769,1.072799019,0.001314331,4,0,0,0,1,0,0
0.163047236,0.029669871,0.127351145,0.254499348,0.339818522,0.805258979,0.996458858,0.000699631,0.205666366,0.061601015,0.161289464,0.734647699,0.705501818,1.281376505,1.088290435,0.000963892,0.817997326,0.195042004,1,2.345269514,2.233881339,1.084653157,0.948234763,0.015646421,0.626907111,0.129656382,0.740330455,1.305140122,1.485021128,0.8761602,1.014616695,0.012578718,0.715720575,0.144976045,0.610064927,1.868663015,1.660552544,0.83726321,0.919456119,0.016475023,0.276520795,0.064478351,0.187556162,0.691306278,0.738499194,0.904220524,0.96792262,0.0027138,0.202996202,0.048826356,0.18407241,0.521085927,0.559234167,0.944260972,0.995475732,0.001124384,0.067713584,0.024229017,0.081255202,0.279388098,0.277491289,1.266806453,1.06954478,0.00015722,5,0,0,0,0,1,0
0.483669346,0.063126248,0.482979209,0.379892413,0.445054322,0.960180829,0.970314608,0.004667615,0.260732192,0.047184945,0.256708495,0.315619423,0.33261849,1.107796315,0.831048099,0.001100094,0.44790927,0.105905245,0.236627816,0.696910197,0.74653248,1.132334282,1.004357013,0.004481677,0.59279414,0.072204059,0.130296203,0.425242713,0.509000473,0.852886301,0.847112113,0.006114008,0.309032381,0.103509121,0.18114208,0.744807062,0.729766957,1.146008677,1.006556687,0.003888988,0.570213884,0.224234832,0.392888816,1.757805232,1.580930428,1.032735441,1.284419595,0.019897344,1,0.27813403,1,1.923009822,1.960937833,0.83010267,1.016427642,0.050522635,1,0.240438036,0.584288865,1.756713137,1.695159018,0.937955486,1.039764244,0.035426022,6,0,0,0,0,0,1
